Year,Round,Pick,Name,Team,Position,Team PF,Team Yds,Team Tot Yds & TOPly,Team Tot Yds & TOY/P,Team Tot Yds & TOTO,Team FL,Team 1stD,Team PassingCmp,Team PassingAtt,Team PassingYds,Team PassingTD,Team PassingInt,Team PassingNY/A,Team Passing1stD,Team RushingAtt,Team RushingYds,Team RushingTD,Team RushingY/A,Team Rushing1stD,Team PenaltiesPen,Team PenaltiesYds,Team Penalties1stPy,Team #Dr,Team Sc%,Team TO%,Team Average DriveStart,Team Average DriveTime,Team Average DrivePlays,Team Average DriveYds,Team Average DrivePts,Opp. PF,Opp. Yds,Opp. Tot Yds & TOPly,Opp. Tot Yds & TOY/P,Opp. Tot Yds & TOTO,Opp. FL,Opp. 1stD,Opp. PassingCmp,Opp. PassingAtt,Opp. PassingYds,Opp. PassingTD,Opp. PassingInt,Opp. PassingNY/A,Opp. Passing1stD,Opp. RushingAtt,Opp. RushingYds,Opp. RushingTD,Opp. RushingY/A,Opp. Rushing1stD,Opp. PenaltiesPen,Opp. PenaltiesYds,Opp. Penalties1stPy,Opp. #Dr,Opp. Sc%,Opp. TO%,Opp. Average DriveStart,Opp. Average DriveTime,Opp. Average DrivePlays,Opp. Average DriveYds,Opp. Average DrivePts,Off. Rank PF,Off. Rank Yds,Off. Rank Tot Yds & TOTO,Off. Rank FL,Off. Rank 1stD,Off. Rank PassingAtt,Off. Rank PassingYds,Off. Rank PassingTD,Off. Rank PassingInt,Off. Rank PassingNY/A,Off. Rank RushingAtt,Off. Rank RushingYds,Off. Rank RushingTD,Off. Rank RushingY/A,Off. Rank Sc%,Off. Rank TO%,Off. Rank Average DriveStart,Off. Rank Average DriveTime,Off. Rank Average DrivePlays,Off. Rank Average DriveYds,Off. Rank Average DrivePts,Def. Rank PF,Def. Rank Yds,Def. Rank Tot Yds & TOTO,Def. Rank FL,Def. Rank 1stD,Def. Rank PassingAtt,Def. Rank PassingYds,Def. Rank PassingTD,Def. Rank PassingInt,Def. Rank PassingNY/A,Def. Rank RushingAtt,Def. Rank RushingYds,Def. Rank RushingTD,Def. Rank RushingY/A,Def. Rank Sc%,Def. Rank TO%,Def. Rank Average DriveStart,Def. Rank Average DriveTime,Def. Rank Average DrivePlays,Def. Rank Average DriveYds,Def. Rank Average DrivePts
2009,1,6,Andre Smith,Bengals,T,204,3926,984.0,4.0,26,11,245,303.0,513,2406,11,15,4.3,145.0,420,1520,6,3.6,80.0,75.0,591.0,20.0,186.0,21.0,13.4,Own 30.1,2:31,5.43,21.0,0.99,364,5208,1013.0,5.1,24,12,296,315.0,506,3287,23,12,6.3,169.0,490,1921,15,3.9,106.0,102.0,772.0,21.0,184.0,32.6,12.0,Own 31.1,2:47,5.6,28.2,1.8,32,32,16,18,29,16,30,30,16,32.0,21,29,31,30.0,32.0,14.0,18,23,23.0,32.0,32.0,19,12,17,10,15,13,15,23,21,19.0,27,21,20,10.0,19.0,21.0,21,24,17.0,12.0,18.0
2009,1,7,Darrius Heyward-Bey,Raiders,WR,263,4356,919.0,4.7,23,12,225,222.0,421,2369,13,11,5.2,123.0,459,1987,9,4.3,87.0,109.0,823.0,15.0,187.0,24.6,11.8,Own 30.3,2:26,5.07,23.0,1.21,388,5775,1045.0,5.5,24,8,325,266.0,471,3220,20,16,6.4,166.0,542,2555,23,4.7,129.0,74.0,633.0,30.0,192.0,34.4,11.5,Own 29.1,2:41,5.6,30.0,1.93,29,29,12,20,32,31,32,28,5,29.0,10,10,28,10.0,31.0,19.0,17,29,29.0,30.0,30.0,24,27,17,20,28,5,10,14,10,22.0,32,31,28,27.0,17.0,23.0,9,19,16.0,19.0,22.0
2009,1,8,Eugene Monroe,Jaguars,T,302,5106,1005.0,5.1,24,11,312,335.0,537,3332,15,13,5.8,183.0,426,1774,17,4.2,107.0,104.0,813.0,22.0,172.0,29.7,12.8,Own 27.3,2:56,5.99,29.7,1.63,367,5295,922.0,5.7,17,4,289,297.0,465,3586,25,13,7.3,166.0,428,1709,14,4.0,98.0,80.0,691.0,25.0,170.0,38.8,9.4,Own 31.2,2:42,5.6,31.1,2.08,24,20,13,18,10,11,15,24,12,23.0,18,18,10,17.0,24.0,15.0,30,5,7.0,13.0,23.0,21,17,31,32,11,4,24,27,17,30.0,14,13,15,13.0,7.0,29.0,23,21,15.0,22.0,26.0
2009,1,9,B.J. Raji,Packers,DT,419,5618,1012.0,5.6,21,8,299,343.0,541,3813,28,13,6.6,182.0,437,1805,11,4.1,99.0,110.0,984.0,18.0,179.0,36.9,11.2,Own 28.2,2:50,5.84,31.2,1.98,380,5349,1003.0,5.3,28,6,295,287.0,518,3244,22,22,6.0,141.0,458,2105,20,4.6,121.0,89.0,721.0,33.0,192.0,34.9,14.1,Own 32.4,2:25,5.4,27.9,1.92,5,8,8,6,15,9,8,5,12,10.0,14,17,24,18.0,12.0,23.0,26,8,10.0,11.0,12.0,22,20,12,28,14,17,12,21,3,12.0,24,26,27,26.0,16.0,11.0,28,4,6.0,11.0,21.0
2009,1,10,Michael Crabtree,49ers,WR,339,4978,961.0,5.2,35,16,287,309.0,509,3379,21,19,6.0,176.0,397,1599,10,4.0,83.0,98.0,732.0,28.0,185.0,33.0,18.4,Own 29.2,2:33,5.37,26.7,1.68,381,5216,1027.0,5.1,18,6,293,331.0,545,3507,22,12,6.1,170.0,452,1709,14,3.8,104.0,111.0,869.0,19.0,184.0,38.6,9.8,Own 33.7,2:41,5.8,28.3,1.94,22,23,32,32,21,18,13,13,26,18.0,27,27,25,21.0,20.0,1.0,24,21,25.0,22.0,21.0,23,13,28,28,12,24,20,21,21,15.0,21,13,15,8.0,9.0,28.0,32,19,23.0,13.0,23.0
2009,1,11,Aaron Maybin,Bills,DE,336,4882,956.0,5.1,30,15,287,309.0,479,3040,14,15,5.9,167.0,439,1842,16,4.2,107.0,71.0,538.0,13.0,176.0,34.1,16.5,Own 32.1,2:44,5.65,27.7,1.7,342,5217,971.0,5.4,22,12,293,301.0,492,3271,14,10,6.3,167.0,455,1946,18,4.3,113.0,72.0,540.0,13.0,179.0,36.9,11.2,Own 31.7,2:40,5.7,29.1,1.82,23,25,24,30,21,24,22,26,16,22.0,13,14,11,16.0,16.0,5.0,7,13,15.0,20.0,20.0,14,14,20,10,12,10,13,4,27,20.0,22,22,24,21.0,12.0,24.0,24,17,19.0,16.0,19.0
2009,1,12,Knowshon Moreno,Broncos,RB,370,6333,1019.0,6.2,30,12,354,386.0,620,4471,25,18,7.1,223.0,387,1862,15,4.8,103.0,77.0,739.0,28.0,167.0,38.9,17.4,Own 26.0,2:45,6.31,37.9,2.13,448,5993,990.0,6.1,13,7,327,333.0,495,3656,20,6,7.0,186.0,469,2337,26,5.0,122.0,83.0,738.0,19.0,168.0,46.4,7.7,Own 30.2,2:59,6.1,35.5,2.49,16,2,24,20,2,3,3,7,24,7.0,28,12,14,3.0,8.0,2.0,32,11,3.0,1.0,7.0,30,29,32,26,29,11,26,14,31,27.0,25,27,30,30.0,1.0,32.0,15,30,29.0,31.0,31.0
2009,1,13,Brian Orakpo,Redskins,LB,265,5120,1026.0,5.0,18,12,295,318.0,510,3025,14,6,5.5,165.0,478,2095,12,4.4,109.0,83.0,644.0,21.0,178.0,29.2,9.6,Own 31.8,2:50,5.97,28.7,1.46,296,4621,933.0,5.0,18,5,259,290.0,511,3095,16,13,5.8,159.0,398,1526,12,3.8,86.0,80.0,639.0,14.0,176.0,29.5,10.2,Own 28.0,2:35,5.5,26.2,1.52,28,19,5,20,17,17,23,26,1,24.0,8,8,22,8.0,26.0,29.0,8,8,8.0,17.0,27.0,6,4,28,30,5,15,7,6,17,8.0,6,8,11,9.0,26.0,26.0,6,11,10.0,9.0,6.0
2009,1,14,Malcolm Jenkins,Saints,DB,463,6571,1047.0,6.3,26,8,354,413.0,636,4977,34,18,7.7,232.0,398,1594,20,4.0,103.0,86.0,797.0,19.0,178.0,42.7,14.0,Own 29.9,2:44,6.03,36.7,2.49,393,5432,999.0,5.4,22,7,299,299.0,526,3547,21,15,6.4,180.0,445,1885,14,4.2,100.0,84.0,637.0,19.0,174.0,39.7,11.5,Own 30.3,2:44,6.0,31.2,1.99,1,1,16,6,2,1,1,1,24,2.0,26,28,5,23.0,4.0,12.0,19,13,5.0,2.0,1.0,26,23,20,26,18,20,23,18,11,23.0,19,17,15,19.0,6.0,22.0,17,22,27.0,23.0,24.0
2009,1,15,Brian Cushing,Texans,LB,366,6113,1019.0,6.0,32,12,340,367.0,555,4267,21,20,7.3,210.0,432,1846,16,4.3,106.0,80.0,664.0,24.0,173.0,38.2,17.3,Own 29.8,2:58,6.08,35.3,2.0,394,5385,935.0,5.8,22,10,300,294.0,471,3423,24,12,6.9,167.0,439,1962,18,4.5,114.0,81.0,659.0,19.0,175.0,38.3,12.0,Own 29.5,2:34,5.5,30.7,2.11,17,3,30,20,4,7,4,13,29,5.0,16,13,11,13.0,9.0,3.0,20,4,4.0,4.0,11.0,27,22,20,16,19,5,17,26,21,25.0,17,23,24,24.0,10.0,20.0,13,9,12.0,20.0,27.0
2009,1,16,Larry English,Chargers,LB,439,5584,924.0,6.0,20,9,301,312.0,478,3858,34,11,7.7,191.0,421,1726,13,4.1,92.0,95.0,748.0,18.0,170.0,43.5,10.6,Own 30.6,2:43,5.62,32.8,2.41,347,5599,1041.0,5.4,24,9,339,411.0,605,3958,25,15,6.3,213.0,408,1641,11,4.0,98.0,78.0,708.0,28.0,169.0,35.5,13.0,Own 29.7,2:57,6.3,33.1,1.92,2,11,7,11,13,25,7,1,5,1.0,20,20,19,19.0,3.0,25.0,15,15,17.0,8.0,2.0,15,25,17,18,30,31,31,27,11,18.0,10,11,8,14.0,14.0,14.0,14,28,31.0,28.0,20.0
2009,1,17,Josh Freeman,Buccaneers,QB,361,5456,1045.0,5.2,26,13,298,355.0,562,3619,18,13,6.1,184.0,451,1837,13,4.1,100.0,95.0,834.0,14.0,189.0,33.3,12.7,Own 32.4,2:43,5.73,28.8,1.66,323,4898,945.0,5.2,30,8,259,276.0,475,2997,23,22,5.9,153.0,441,1901,8,4.3,87.0,88.0,660.0,19.0,192.0,30.7,14.6,Own 29.3,2:27,5.1,25.4,1.57,19,14,16,26,16,6,11,19,12,15.0,11,15,19,20.0,18.0,16.0,3,15,12.0,16.0,22.0,10,9,5,20,5,8,4,23,3,11.0,18,19,4,22.0,23.0,9.0,11,5,2.0,6.0,7.0
2009,1,18,Robert Ayers,Broncos,DE,370,6333,1019.0,6.2,30,12,354,386.0,620,4471,25,18,7.1,223.0,387,1862,15,4.8,103.0,77.0,739.0,28.0,167.0,38.9,17.4,Own 26.0,2:45,6.31,37.9,2.13,448,5993,990.0,6.1,13,7,327,333.0,495,3656,20,6,7.0,186.0,469,2337,26,5.0,122.0,83.0,738.0,19.0,168.0,46.4,7.7,Own 30.2,2:59,6.1,35.5,2.49,16,2,24,20,2,3,3,7,24,7.0,28,12,14,3.0,8.0,2.0,32,11,3.0,1.0,7.0,30,29,32,26,29,11,26,14,31,27.0,25,27,30,30.0,1.0,32.0,15,30,29.0,31.0,31.0
2009,1,19,Jeremy Maclin,Eagles,WR,416,5608,1056.0,5.3,26,10,318,362.0,606,3911,23,16,6.2,204.0,427,1697,15,4.0,94.0,74.0,635.0,20.0,200.0,35.5,11.5,Own 31.2,2:31,5.48,28.0,1.83,289,4389,994.0,4.4,29,14,248,284.0,525,2913,19,15,5.1,144.0,421,1476,7,3.5,79.0,81.0,598.0,25.0,198.0,25.3,13.6,Own 31.1,2:23,5.2,22.1,1.28,6,9,16,13,8,4,6,8,21,12.0,17,22,14,24.0,13.0,20.0,11,23,22.0,18.0,15.0,4,3,9,5,3,19,3,10,11,2.0,13,4,2,4.0,29.0,13.0,21,2,4.0,3.0,4.0
2009,1,20,Brandon Pettigrew,Lions,TE,268,4292,913.0,4.7,29,10,234,281.0,509,2960,18,19,5.3,143.0,352,1332,10,3.8,70.0,88.0,729.0,21.0,187.0,26.2,15.0,Own 27.9,2:19,5.01,22.9,1.39,517,6470,1009.0,6.4,20,16,350,303.0,443,3716,25,4,7.9,188.0,536,2754,31,5.1,147.0,91.0,753.0,15.0,179.0,45.3,8.4,Own 30.8,2:57,5.8,36.1,2.61,27,30,23,13,30,18,24,19,26,27.0,31,30,25,28.0,30.0,9.0,28,31,32.0,31.0,28.0,32,32,26,2,32,1,27,27,32,32.0,30,32,32,32.0,2.0,31.0,19,28,22.0,32.0,32.0
2009,1,21,Alex Mack,Browns,C,232,3985,921.0,4.3,26,6,233,238.0,488,2380,11,20,4.6,127.0,409,1605,6,3.9,84.0,100.0,669.0,22.0,172.0,27.3,14.5,Own 29.8,2:34,5.57,23.1,1.22,350,5704,1004.0,5.7,31,8,315,286.0,446,3273,19,23,7.1,176.0,541,2431,16,4.5,125.0,95.0,770.0,14.0,171.0,31.6,17.5,Own 31.8,3:02,6.0,33.3,1.77,30,31,16,3,31,23,31,30,29,31.0,24,26,31,26.0,27.0,11.0,20,20,18.0,29.0,29.0,16,26,3,20,24,3,14,10,2,29.0,31,28,21,25.0,21.0,1.0,25,31,28.0,29.0,15.0
2009,1,22,Percy Harvin,Vikings,WR,379,5288,1014.0,5.2,31,14,292,267.0,452,2956,22,17,6.0,150.0,519,2332,15,4.5,119.0,90.0,692.0,23.0,190.0,34.7,14.7,Own 29.3,2:38,5.52,27.7,1.82,333,4679,946.0,4.9,25,13,255,324.0,530,3449,15,12,6.0,163.0,371,1230,10,3.3,72.0,109.0,1002.0,20.0,191.0,27.7,12.6,Own 32.0,2:24,5.1,24.5,1.4,12,17,27,29,18,28,25,11,23,19.0,3,5,14,6.0,14.0,10.0,23,19,19.0,19.0,16.0,13,6,15,8,4,22,18,5,21,13.0,2,1,6,2.0,28.0,17.0,26,3,3.0,5.0,5.0
2009,1,23,Michael Oher,Ravens,T,385,5184,1058.0,4.9,21,9,300,261.0,433,2808,16,12,6.0,147.0,592,2376,20,4.0,132.0,103.0,785.0,21.0,194.0,33.0,10.8,Own 32.3,2:45,5.63,26.6,1.73,244,4177,928.0,4.5,34,8,228,276.0,528,2875,17,26,5.1,152.0,366,1302,4,3.6,58.0,114.0,792.0,18.0,195.0,21.5,17.4,Own 28.3,2:13,4.9,21.5,1.08,11,18,8,11,14,30,28,22,9,17.0,1,4,5,22.0,19.0,24.0,5,11,16.0,23.0,18.0,3,2,1,20,1,21,2,7,1,3.0,1,3,1,5.0,32.0,2.0,7,1,1.0,2.0,1.0
2009,1,24,Peria Jerry,Falcons,DT,391,5779,1011.0,5.7,21,10,313,265.0,434,3336,16,11,7.4,157.0,560,2443,23,4.4,131.0,71.0,591.0,25.0,174.0,39.7,10.3,Own 30.6,2:52,5.99,33.1,2.11,325,5566,998.0,5.6,18,8,309,325.0,549,3526,20,10,6.0,189.0,415,2040,17,4.9,108.0,109.0,854.0,12.0,178.0,32.0,9.0,Own 27.3,2:39,5.7,31.1,1.79,10,6,8,13,9,29,14,22,5,3.0,2,2,3,9.0,6.0,26.0,15,6,6.0,6.0,8.0,11,24,28,20,21,25,21,14,27,14.0,11,25,23,28.0,20.0,30.0,1,16,21.0,21.0,17.0
2009,1,25,Vontae Davis,Dolphins,DB,345,5529,965.0,5.7,13,6,308,330.0,491,3632,20,7,7.0,184.0,448,1897,18,4.2,111.0,81.0,669.0,13.0,174.0,33.9,6.9,Own 29.2,2:51,5.69,31.6,1.89,317,5264,979.0,5.4,30,12,296,320.0,551,3644,18,18,6.2,173.0,388,1620,11,4.2,96.0,86.0,615.0,27.0,165.0,35.2,16.4,Own 27.7,2:48,6.1,31.8,1.76,21,12,1,3,11,21,10,16,2,8.0,12,11,9,15.0,17.0,32.0,24,7,14.0,10.0,13.0,9,15,5,10,15,26,25,9,8,17.0,4,10,8,18.0,15.0,5.0,4,25,30.0,24.0,14.0
2009,1,26,Clay Matthews,Packers,LB,419,5618,1012.0,5.6,21,8,299,343.0,541,3813,28,13,6.6,182.0,437,1805,11,4.1,99.0,110.0,984.0,18.0,179.0,36.9,11.2,Own 28.2,2:50,5.84,31.2,1.98,380,5349,1003.0,5.3,28,6,295,287.0,518,3244,22,22,6.0,141.0,458,2105,20,4.6,121.0,89.0,721.0,33.0,192.0,34.9,14.1,Own 32.4,2:25,5.4,27.9,1.92,5,8,8,6,15,9,8,5,12,10.0,14,17,24,18.0,12.0,23.0,26,8,10.0,11.0,12.0,22,20,12,28,14,17,12,21,3,12.0,24,26,27,26.0,16.0,11.0,28,4,6.0,11.0,21.0
2009,1,27,Donald Brown,Colts,RB,377,5368,969.0,5.5,17,5,321,393.0,585,4094,27,12,6.8,220.0,370,1274,13,3.4,80.0,86.0,619.0,21.0,150.0,40.7,10.0,Own 28.2,3:03,6.63,35.8,2.31,298,4975,983.0,5.1,26,11,305,329.0,481,3009,6,15,5.9,165.0,472,1966,18,4.2,119.0,68.0,543.0,21.0,153.0,37.3,17.0,Own 27.6,3:17,6.7,32.5,1.75,13,15,3,2,7,5,5,6,9,9.0,30,31,19,32.0,5.0,27.0,26,1,1.0,3.0,3.0,7,11,13,13,20,9,6,1,11,9.0,26,24,24,17.0,11.0,3.0,2,32,32.0,27.0,12.0
2009,1,28,Eric Wood,Bills,C,336,4882,956.0,5.1,30,15,287,309.0,479,3040,14,15,5.9,167.0,439,1842,16,4.2,107.0,71.0,538.0,13.0,176.0,34.1,16.5,Own 32.1,2:44,5.65,27.7,1.7,342,5217,971.0,5.4,22,12,293,301.0,492,3271,14,10,6.3,167.0,455,1946,18,4.3,113.0,72.0,540.0,13.0,179.0,36.9,11.2,Own 31.7,2:40,5.7,29.1,1.82,23,25,24,30,21,24,22,26,16,22.0,13,14,11,16.0,16.0,5.0,7,13,15.0,20.0,20.0,14,14,20,10,12,10,13,4,27,20.0,22,22,24,21.0,12.0,24.0,24,17,19.0,16.0,19.0
2009,1,29,Hakeem Nicks,Giants,WR,427,5695,1021.0,5.6,13,3,338,298.0,491,3177,23,10,6.1,176.0,502,2518,19,5.0,130.0,102.0,821.0,32.0,178.0,43.8,7.3,Own 32.3,3:00,5.96,32.0,2.26,294,4672,931.0,5.0,22,5,268,296.0,503,3139,17,17,5.8,165.0,386,1533,14,4.0,78.0,111.0,866.0,25.0,173.0,28.9,12.1,Own 29.0,2:32,5.5,26.8,1.58,3,7,1,1,5,21,18,8,4,14.0,7,1,8,1.0,2.0,31.0,5,2,9.0,9.0,5.0,5,5,20,30,7,12,8,7,9,7.0,3,9,15,12.0,27.0,19.0,8,8,13.0,10.0,8.0
2009,1,30,Kenny Britt,Titans,WR,375,5018,973.0,5.2,17,8,268,265.0,453,2819,13,9,6.1,143.0,508,2199,24,4.3,108.0,108.0,855.0,17.0,191.0,34.6,8.9,Own 32.4,2:27,5.27,26.1,1.81,234,4698,1022.0,4.6,31,11,276,342.0,575,3196,12,20,5.2,166.0,403,1502,12,3.7,81.0,93.0,750.0,29.0,194.0,23.2,15.5,Own 29.2,2:34,5.4,24.2,1.21,14,21,3,6,25,27,27,28,3,16.0,5,7,2,11.0,15.0,30.0,3,27,28.0,25.0,17.0,2,7,3,13,9,30,9,2,6,4.0,8,6,11,6.0,30.0,8.0,10,9,8.0,4.0,3.0
2009,1,31,Beanie Wells,Cardinals,RB,427,5852,998.0,5.9,30,15,328,418.0,630,4674,31,15,7.1,231.0,340,1178,14,3.5,72.0,107.0,781.0,25.0,178.0,39.3,15.7,Own 30.8,2:43,5.76,32.9,2.19,426,5304,993.0,5.3,30,17,312,323.0,517,3540,36,13,6.5,172.0,445,1764,13,4.0,117.0,98.0,816.0,23.0,181.0,38.7,15.5,Own 32.9,2:38,5.6,29.2,2.24,3,4,24,30,6,2,2,3,16,6.0,32,32,18,31.0,7.0,8.0,14,15,11.0,7.0,6.0,28,19,5,1,22,16,22,32,17,24.0,19,16,13,11.0,8.0,6.0,30,13,18.0,17.0,28.0
2009,1,32,Ziggy Hood,Steelers,DT,347,4991,1015.0,4.9,25,10,290,303.0,506,3301,19,15,5.9,179.0,460,1690,16,3.7,93.0,95.0,812.0,18.0,190.0,32.6,12.6,Own 31.1,2:40,5.51,26.1,1.72,223,3795,974.0,3.9,29,9,240,301.0,533,2511,12,20,4.3,149.0,390,1284,7,3.3,73.0,91.0,801.0,18.0,188.0,22.9,14.4,Own 30.6,2:27,5.3,20.1,1.09,20,22,15,13,20,20,17,18,16,20.0,9,23,11,29.0,21.0,17.0,12,18,20.0,24.0,19.0,1,1,9,18,2,23,1,2,6,1.0,5,2,2,1.0,31.0,10.0,18,5,5.0,1.0,2.0
2008,1,1,Jake Long,Dolphins,T,267,4600,989.0,4.7,29,13,283,318.0,558,3031,12,16,5.1,162.0,389,1569,14,4.0,107.0,91.0,732.0,14.0,175.0,26.9,16.0,Own 27.7,2:42,5.78,26.0,1.4,437,5475,983.0,5.6,22,8,318,242.0,409,3019,28,14,6.9,165.0,544,2456,18,4.5,129.0,73.0,604.0,24.0,174.0,42.5,11.5,Own 34.8,2:53,5.8,31.5,2.33,26,28,14,19,22,12,24,29,15,31.0,27,23,10,16.0,25.0,10.0,31,9,11.0,23.0,22.0,30,23,28,27,27,1,4,28,23,31.0,32,32,30,30.0,1.0,28.0,31,29,27.0,31.0,32.0
2008,1,2,Chris Long,Rams,DE,263,4760,1026.0,4.6,37,9,281,333.0,574,3233,19,28,5.2,193.0,404,1527,5,3.8,65.0,94.0,794.0,23.0,193.0,24.9,18.7,Own 28.4,2:30,5.49,24.6,1.24,438,5457,999.0,5.5,27,9,316,318.0,523,3613,25,18,6.5,190.0,445,1844,16,4.1,105.0,95.0,732.0,21.0,191.0,39.8,13.1,Own 33.2,2:30,5.4,28.5,2.07,28,24,29,8,23,9,19,17,32,27.0,24,25,32,25.0,29.0,2.0,28,22,17.0,28.0,29.0,31,21,19,25,26,9,21,22,10,27.0,16,20,27,19.0,2.0,21.0,30,9,8.0,20.0,29.0
2008,1,3,Matt Ryan,Falcons,QB,259,4813,987.0,4.9,24,9,248,336.0,555,3293,18,15,5.5,161.0,385,1520,7,3.9,73.0,105.0,891.0,14.0,194.0,26.3,12.4,Own 31.0,2:22,5.26,24.7,1.3,414,5688,1042.0,5.5,28,12,320,336.0,536,3655,27,16,6.5,190.0,481,2033,12,4.2,105.0,91.0,808.0,25.0,187.0,35.8,13.4,Own 28.5,2:42,5.7,30.3,1.91,29,23,7,8,30,14,18,20,11,24.0,29,26,28,20.0,28.0,24.0,17,28,29.0,26.0,28.0,29,29,17,13,28,14,23,26,17,26.0,26,26,17,22.0,11.0,17.0,3,23,22.0,23.0,25.0
2008,1,4,Darren McFadden,Raiders,RB,283,4717,1000.0,4.7,37,17,267,260.0,451,2631,17,20,5.3,133.0,508,2086,11,4.1,111.0,120.0,864.0,23.0,191.0,26.7,17.3,Own 29.6,2:38,5.4,24.6,1.39,398,5466,952.0,5.7,26,8,292,261.0,439,3132,17,18,6.7,156.0,486,2334,24,4.8,121.0,99.0,734.0,15.0,191.0,34.6,12.6,Own 32.0,2:26,5.2,28.5,1.9,23,25,29,27,26,29,31,24,23,25.0,4,6,18,13.0,26.0,7.0,22,16,19.0,27.0,23.0,26,22,21,27,14,2,8,4,10,29.0,28,31,32,32.0,14.0,22.0,23,5,4.0,21.0,22.0
2008,1,5,Glenn Dorsey,Chiefs,DT,226,4429,1001.0,4.4,33,13,255,335.0,563,3181,17,20,5.1,171.0,383,1248,6,3.3,66.0,101.0,697.0,18.0,194.0,21.6,15.5,Own 28.1,2:29,5.3,22.8,1.12,335,5111,980.0,5.2,22,8,278,276.0,462,3022,17,14,6.1,156.0,481,2089,11,4.3,104.0,95.0,695.0,18.0,193.0,32.1,10.9,Own 30.5,2:31,5.3,26.4,1.54,31,31,22,19,28,11,20,24,23,28.0,30,32,30,31.0,31.0,12.0,29,23,26.0,31.0,31.0,14,13,28,27,5,4,5,4,23,14.0,26,28,12,25.0,17.0,29.0,17,12,6.0,10.0,13.0
2008,1,6,Vernon Gholston,Jets,DE,268,4715,1011.0,4.7,25,6,286,310.0,512,3014,15,19,5.3,173.0,446,1701,6,3.8,92.0,63.0,486.0,21.0,171.0,29.2,14.0,Own 30.3,2:43,6.13,27.5,1.37,355,5310,1016.0,5.2,21,6,315,289.0,470,3154,18,15,6.3,174.0,517,2156,14,4.2,128.0,93.0,761.0,13.0,169.0,36.1,12.4,Own 29.5,3:02,6.2,31.4,1.84,25,26,12,3,21,23,25,26,21,26.0,13,19,30,23.0,21.0,19.0,19,7,4.0,18.0,24.0,19,18,31,31,25,5,9,6,20,20.0,31,29,23,20.0,8.0,25.0,9,32,31.0,30.0,19.0
2008,1,7,Sedrick Ellis,Saints,DT,379,5780,1060.0,5.5,30,12,346,440.0,652,4314,28,18,6.5,232.0,392,1466,14,3.7,94.0,68.0,581.0,20.0,180.0,31.7,16.1,Own 28.5,2:46,6.01,32.1,1.88,388,5570,964.0,5.8,23,10,288,327.0,524,3924,32,13,7.1,196.0,408,1646,7,4.0,80.0,89.0,685.0,12.0,182.0,36.3,12.1,Own 31.6,2:32,5.5,30.4,1.97,12,4,19,14,3,1,3,9,20,11.0,26,28,10,29.0,20.0,9.0,27,5,5.0,5.0,10.0,25,26,26,18,10,11,30,31,28,32.0,10,13,3,16.0,7.0,26.0,20,13,12.0,24.0,27.0
2008,1,8,Derrick Harvey,Jaguars,DE,411,5719,1022.0,5.6,21,13,328,288.0,469,3328,28,8,6.7,180.0,522,2391,18,4.6,127.0,76.0,594.0,21.0,169.0,39.6,10.1,Own 30.2,3:02,6.2,33.8,2.28,304,5021,970.0,5.2,30,10,286,319.0,543,3416,20,20,5.9,181.0,390,1605,12,4.1,92.0,82.0,636.0,13.0,171.0,29.2,17.0,Own 29.6,2:36,5.8,29.4,1.63,6,7,4,19,4,27,17,9,1,7.0,2,2,4,3.0,4.0,30.0,20,3,3.0,3.0,4.0,10,12,11,18,9,20,15,11,4,11.0,6,11,17,17.0,23.0,6.0,11,17,25.0,22.0,15.0
2008,1,9,Keith Rivers,Bengals,LB,380,5568,1008.0,5.5,30,10,320,373.0,575,4012,26,20,6.8,213.0,416,1556,10,3.7,81.0,90.0,670.0,26.0,177.0,37.9,15.3,Own 31.1,2:39,5.89,31.4,1.95,385,5580,1011.0,5.5,35,16,313,353.0,540,3687,29,19,6.6,200.0,449,1893,11,4.2,98.0,88.0,712.0,15.0,181.0,35.9,18.8,Own 31.9,2:42,5.7,30.7,1.96,11,10,19,12,9,8,7,11,23,6.0,23,24,20,28.0,6.0,14.0,16,14,7.0,7.0,7.0,24,27,3,5,24,18,26,29,6,28.0,19,21,12,21.0,10.0,3.0,22,23,23.0,27.0,26.0
2008,1,10,Jerod Mayo,Patriots,LB,589,6580,1058.0,6.2,15,6,393,403.0,586,4731,50,9,7.8,243.0,451,1849,17,4.1,124.0,78.0,690.0,26.0,167.0,52.7,7.8,Own 32.3,3:07,6.48,39.3,3.19,274,4613,933.0,4.9,31,12,278,314.0,526,3041,23,19,5.3,172.0,360,1572,7,4.4,91.0,96.0,764.0,15.0,175.0,24.0,16.6,Own 27.0,2:30,5.4,26.3,1.41,1,1,1,3,1,5,1,1,3,1.0,9,13,5,14.0,1.0,32.0,7,1,1.0,1.0,1.0,4,4,9,13,5,12,6,18,6,5.0,1,10,3,26.0,31.0,7.0,1,9,7.0,8.0,5.0
